bairro,latitude,longitude,ano,mes,chuva
AFLITOS,9110884.0,290992.0,2009,nov,41.41679791442075
AFOGADOS,9106661.8,289910.65,2009,nov,38.06996921769857
AGUA FRIA,9113343.0,290787.7,2009,nov,36.4580295124945
ALTO DO MANDU,9112712.9,287498.0,2009,nov,38.35514845356758
ALTO JOSE BONIFACIO,9113775.0,289181.0,2009,nov,43.070889154923535
ALTO JOSE DO PINHO,9112846.0,289698.0,2009,nov,39.00818950459841
ALTO SANTA TEREZINHA,9113502.0,289671.0,2009,nov,40.29493465364305
APIPUCOS,9113095.0,286390.0,2009,nov,41.390473148331566
AREIAS,9104782.0,287566.7,2009,nov,33.1257183631412
ARRUDA,9112449.1,291553.7,2009,nov,41.5471314582972
BARRO,9104647.9,285112.8,2009,nov,42.40021527595589
BEBERIBE,9114684.0,290898.0,2009,nov,31.204212297120822
BOA VIAGEM,9101556.0,290274.0,2009,nov,29.93919452039049
BOA VISTA,9108394.0,292017.0,2009,nov,38.85986344923022
BOMBA DO HEMETERIO,9112839.1,290413.0,2009,nov,41.924357864306046
BONGI,9107910.4,288238.4,2009,nov,39.24082958244493
BRASILIA TEIMOSA,9106073.0,292947.0,2009,nov,40.767515299355225
BREJO DA GUABIRABA,9116097.0,287054.0,2009,nov,36.53260709503893
BREJO DE BEBERIBE,9115386.1,287902.9,2009,nov,41.35443452905879
CABANGA,9106392.0,290894.3,2009,nov,45.60872550244158
CACOTE,9104023.9,287032.9,2009,nov,35.836614645375384
CAJUEIRO,9113888.0,292172.0,2009,nov,34.4007468563131
CAMPINA DO BARRETO,9113399.0,292574.0,2009,nov,34.9042447806786
CAMPO GRANDE,9111728.0,292874.0,2009,nov,35.812525061413815
CASA AMARELA,9112482.0,288643.0,2009,nov,39.13003241570192
CASA FORTE,9111470.0,288586.0,2009,nov,40.50816336274176
CAXANGA,9111832.0,285184.0,2009,nov,40.06486827209095
CIDADE UNIVERSITARIA,9109172.0,284920.0,2009,nov,41.50113994071472
COELHOS,9107816.0,291882.0,2009,nov,41.42366531759883
COHAB,9101433.0,284767.0,2009,nov,40.08911635523189
COQUEIRAL,9105465.0,283108.0,2009,nov,35.614191395159
CORDEIRO,9109547.0,287467.0,2009,nov,40.788695057746665
CORREGO DO JENIPAPO,9114488.0,286627.0,2009,nov,40.35068935944744
CURADO,9107651.0,283800.0,2009,nov,38.21616632789149
DERBY,9108825.0,290723.0,2009,nov,36.60455028555537
DOIS IRMAOS,9114707.0,284762.0,2009,nov,33.8284099424824
DOIS UNIDOS,9115967.0,289395.0,2009,nov,39.94465516297599
