bairro,latitude,longitude,ano,mes,chuva
AFLITOS,9110884.0,290992.0,2019,mai,103.59547071166554
AFOGADOS,9106661.8,289910.65,2019,mai,58.45254051788193
AGUA FRIA,9113343.0,290787.7,2019,mai,89.60496425990408
ALTO DO MANDU,9112712.9,287498.0,2019,mai,139.62808440185253
ALTO JOSE BONIFACIO,9113775.0,289181.0,2019,mai,116.29864736288476
ALTO JOSE DO PINHO,9112846.0,289698.0,2019,mai,104.66163782770636
ALTO SANTA TEREZINHA,9113502.0,289671.0,2019,mai,58.279655502356334
APIPUCOS,9113095.0,286390.0,2019,mai,50.91763265603789
AREIAS,9104782.0,287566.7,2019,mai,97.96866664572772
ARRUDA,9112449.1,291553.7,2019,mai,99.85408822614228
BARRO,9104647.9,285112.8,2019,mai,112.02032502855256
BEBERIBE,9114684.0,290898.0,2019,mai,67.7252157890072
BOA VIAGEM,9101556.0,290274.0,2019,mai,111.35672182944664
BOA VISTA,9108394.0,292017.0,2019,mai,101.09230597166416
BOMBA DO HEMETERIO,9112839.1,290413.0,2019,mai,47.743094410232736
BONGI,9107910.4,288238.4,2019,mai,141.5366692960361
BRASILIA TEIMOSA,9106073.0,292947.0,2019,mai,56.08651622960179
BREJO DA GUABIRABA,9116097.0,287054.0,2019,mai,133.4623166620077
BREJO DE BEBERIBE,9115386.1,287902.9,2019,mai,79.08597102906398
CABANGA,9106392.0,290894.3,2019,mai,57.20933761651992
CACOTE,9104023.9,287032.9,2019,mai,99.97981846168962
CAJUEIRO,9113888.0,292172.0,2019,mai,28.79592465269728
CAMPINA DO BARRETO,9113399.0,292574.0,2019,mai,148.64938150412533
CAMPO GRANDE,9111728.0,292874.0,2019,mai,67.5201748186353
CASA AMARELA,9112482.0,288643.0,2019,mai,123.09809640077384
CASA FORTE,9111470.0,288586.0,2019,mai,49.96858112881891
CAXANGA,9111832.0,285184.0,2019,mai,113.30837549957144
CIDADE UNIVERSITARIA,9109172.0,284920.0,2019,mai,129.61689635102783
COELHOS,9107816.0,291882.0,2019,mai,88.36952998828336
COHAB,9101433.0,284767.0,2019,mai,72.86777000882617
COQUEIRAL,9105465.0,283108.0,2019,mai,27.6189204591587
CORDEIRO,9109547.0,287467.0,2019,mai,35.26184836870487
CORREGO DO JENIPAPO,9114488.0,286627.0,2019,mai,130.39125697462248
CURADO,9107651.0,283800.0,2019,mai,108.3708420803692
DERBY,9108825.0,290723.0,2019,mai,81.95547419837487
DOIS IRMAOS,9114707.0,284762.0,2019,mai,133.21347880678445
DOIS UNIDOS,9115967.0,289395.0,2019,mai,82.567330172193
ENCRUZILHADA,9111158.0,291613.0,2019,mai,83.98613865837359
ENGENHO DO MEIO,9108934.0,285940.0,2019,mai,73.50191424155649
ESPINHEIRO,9110478.0,291571.0,2019,mai,71.0199098053581
ESTANCIA,9105647.0,287423.0,2019,mai,77.09380806877103
FUNDAO,9113575.6,291651.2,2019,mai,89.63893256143915
GRACAS,9110179.5,290528.0,2019,mai,92.03230490329088
GUABIRABA,9120358.0,284635.0,2019,mai,67.55152177350385
HIPODROMO,9111621.2,292022.4,2019,mai,75.73233980449685
IBURA,9101668.1,287104.4,2019,mai,101.4183788642187
ILHA DO LEITE,9107953.6,291260.0,2019,mai,56.81358655558471
ILHA DO RETIRO,9108164.9,290198.2,2019,mai,63.487505592474335
ILHA JOANA BEZERRA,9107504.0,290753.0,2019,mai,83.82520536020026
IMBIRIBEIRA,9103837.8,289440.3,2019,mai,83.60781965195409
IPSEP,9103015.3,288448.0,2019,mai,111.20185438088576
IPUTINGA,9110794.2,286487.9,2019,mai,111.815048253002
JAQUEIRA,9111235.3,290316.6,2019,mai,118.86994064676148
JARDIM SAO PAULO,9106260.1,285989.0,2019,mai,94.66385654002474
JIQUIA,9105794.0,288086.0,2019,mai,119.4395872568498
JORDAO,9100464.0,286239.0,2019,mai,94.45700969459908
LINHA DO TIRO,9114147.0,290008.0,2019,mai,108.97461670788452
MACAXEIRA,9113886.0,287156.0,2019,mai,57.37685729372421
MADALENA,9109267.0,289691.0,2019,mai,57.51090748891509
MANGABEIRA,9112518.0,290270.0,2019,mai,65.39680325158804
MANGUEIRA,9106721.0,288365.0,2019,mai,128.79988840841764
MONTEIRO,9112291.0,287425.0,2019,mai,60.09390831862468
MORRO DA CONCEICAO,9113078.0,288997.0,2019,mai,91.11228968700225
MUSTARDINHA,9107205.0,288581.0,2019,mai,108.15805466754288
NOVA DESCOBERTA,9115154.0,287233.0,2019,mai,66.3335424910289
PAISSANDU,9108269.0,290754.0,2019,mai,90.39975730346532
PARNAMIRIM,9111464.0,289457.0,2019,mai,96.7134564029387
PASSARINHO,9117218.0,288021.0,2019,mai,94.98007854958712
