bairro,latitude,longitude,ano,mes,chuva
AFLITOS,9110884.0,290992.0,2017,fev,1.2386568019291495
AFOGADOS,9106661.8,289910.65,2017,fev,4.003586030040292
AGUA FRIA,9113343.0,290787.7,2017,fev,10.268217502015396
ALTO DO MANDU,9112712.9,287498.0,2017,fev,15.09589479188238
ALTO JOSE BONIFACIO,9113775.0,289181.0,2017,fev,8.114954400483066
ALTO JOSE DO PINHO,9112846.0,289698.0,2017,fev,0.227205367978879
ALTO SANTA TEREZINHA,9113502.0,289671.0,2017,fev,1.5930360754598398
APIPUCOS,9113095.0,286390.0,2017,fev,12.621542378892176
AREIAS,9104782.0,287566.7,2017,fev,7.376974949478477
ARRUDA,9112449.1,291553.7,2017,fev,5.493873381411007
BARRO,9104647.9,285112.8,2017,fev,9.165546841596784
BEBERIBE,9114684.0,290898.0,2017,fev,16.53437283707053
BOA VIAGEM,9101556.0,290274.0,2017,fev,6.6733558073561055
BOA VISTA,9108394.0,292017.0,2017,fev,8.702283426520339
BOMBA DO HEMETERIO,9112839.1,290413.0,2017,fev,6.856527913618522
BONGI,9107910.4,288238.4,2017,fev,1.504962590384765
BRASILIA TEIMOSA,9106073.0,292947.0,2017,fev,9.499343343482693
BREJO DA GUABIRABA,9116097.0,287054.0,2017,fev,7.460051330663423
BREJO DE BEBERIBE,9115386.1,287902.9,2017,fev,5.061796815834184
CABANGA,9106392.0,290894.3,2017,fev,5.84018168113212
CACOTE,9104023.9,287032.9,2017,fev,17.008882548009453
CAJUEIRO,9113888.0,292172.0,2017,fev,8.48905109241904
CAMPINA DO BARRETO,9113399.0,292574.0,2017,fev,1.679159930658629
CAMPO GRANDE,9111728.0,292874.0,2017,fev,3.0922557276423177
CASA AMARELA,9112482.0,288643.0,2017,fev,6.825585009500807
CASA FORTE,9111470.0,288586.0,2017,fev,6.912119208881366
CAXANGA,9111832.0,285184.0,2017,fev,13.219314594546717
CIDADE UNIVERSITARIA,9109172.0,284920.0,2017,fev,6.73158822911821
COELHOS,9107816.0,291882.0,2017,fev,10.273426190379256
COHAB,9101433.0,284767.0,2017,fev,7.864716628086332
COQUEIRAL,9105465.0,283108.0,2017,fev,3.1542872774338955
CORDEIRO,9109547.0,287467.0,2017,fev,5.789251525861503
CORREGO DO JENIPAPO,9114488.0,286627.0,2017,fev,12.80520178891402
CURADO,9107651.0,283800.0,2017,fev,8.845273729124628
DERBY,9108825.0,290723.0,2017,fev,6.106776113565529
DOIS IRMAOS,9114707.0,284762.0,2017,fev,11.83578819274836
DOIS UNIDOS,9115967.0,289395.0,2017,fev,8.895106449828745
ENCRUZILHADA,9111158.0,291613.0,2017,fev,7.488701898106878
ENGENHO DO MEIO,9108934.0,285940.0,2017,fev,11.308672448445463
ESPINHEIRO,9110478.0,291571.0,2017,fev,7.420173476042545
ESTANCIA,9105647.0,287423.0,2017,fev,13.025838519031565
FUNDAO,9113575.6,291651.2,2017,fev,12.829628307461329
GRACAS,9110179.5,290528.0,2017,fev,8.917759254108454
GUABIRABA,9120358.0,284635.0,2017,fev,4.288823330250341
HIPODROMO,9111621.2,292022.4,2017,fev,3.675816739261927
IBURA,9101668.1,287104.4,2017,fev,7.912846341392548
ILHA DO LEITE,9107953.6,291260.0,2017,fev,8.07560084248854
ILHA DO RETIRO,9108164.9,290198.2,2017,fev,1.6444403479236298
ILHA JOANA BEZERRA,9107504.0,290753.0,2017,fev,7.0717102900015565
IMBIRIBEIRA,9103837.8,289440.3,2017,fev,4.839372084776628
IPSEP,9103015.3,288448.0,2017,fev,5.403451410119972
IPUTINGA,9110794.2,286487.9,2017,fev,1.2703468193634428
JAQUEIRA,9111235.3,290316.6,2017,fev,12.03015806713216
JARDIM SAO PAULO,9106260.1,285989.0,2017,fev,4.74507768197161
JIQUIA,9105794.0,288086.0,2017,fev,1.640052699161557
JORDAO,9100464.0,286239.0,2017,fev,6.377859467003648
LINHA DO TIRO,9114147.0,290008.0,2017,fev,9.132490824667167
MACAXEIRA,9113886.0,287156.0,2017,fev,8.780062960989085
MADALENA,9109267.0,289691.0,2017,fev,0.3184834790109789
MANGABEIRA,9112518.0,290270.0,2017,fev,7.849252187030041
MANGUEIRA,9106721.0,288365.0,2017,fev,7.983550219248573
MONTEIRO,9112291.0,287425.0,2017,fev,15.184276392100497
MORRO DA CONCEICAO,9113078.0,288997.0,2017,fev,13.42388907043501
MUSTARDINHA,9107205.0,288581.0,2017,fev,5.75297672458608
NOVA DESCOBERTA,9115154.0,287233.0,2017,fev,7.247157924292416
PAISSANDU,9108269.0,290754.0,2017,fev,7.809497623594009
PARNAMIRIM,9111464.0,289457.0,2017,fev,12.560744273618608
PASSARINHO,9117218.0,288021.0,2017,fev,6.568720269510315
PAU FERRO,9118853.0,282335.0,2017,fev,12.19148672040238
PEIXINHOS,9113220.0,293141.0,2017,fev,4.462088163997482
PINA,9104566.0,291222.0,2017,fev,7.945761415635961
POCO,9111320.0,287974.0,2017,fev,7.809641929086434
PONTO DE PARADA,9111936.0,291363.0,2017,fev,6.25576986684556
PORTO DA MADEIRA,9114446.0,291875.0,2017,fev,8.132247659009169
PRADO,9108586.0,289083.0,2017,fev,4.349415652079903
RECIFE,9108963.5,293824.9,2017,fev,8.774940959764178
ROSARINHO,9111653.0,290839.0,2017,fev,9.011288620977671
SAN MARTIN,9107439.0,287447.0,2017,fev,3.4599316067808914
SANCHO,9105834.0,283826.0,2017,fev,8.048006399908811
SANTANA,9110875.0,288843.0,2017,fev,3.91596997877374
SANTO AMARO,9109594.0,292657.0,2017,fev,1.6580727417586916
SANTO ANTONIO,9108074.0,293047.0,2017,fev,7.104421745236077
SAO JOSE,9107439.0,292735.0,2017,fev,20.02617069335733
SITIO DOS PINTOS,9113960.0,284132.0,2017,fev,7.077622519994559
SOLEDADE,9109031.0,291653.0,2017,fev,11.395785299078968
TAMARINEIRA,9111623.0,290489.0,2017,fev,10.210645835178468
TEJIPIO,9105574.0,284554.0,2017,fev,0.8452253099466427
TORRE,9110512.0,289784.0,2017,fev,1.741392228082835
TORREAO,9110768.0,292379.0,2017,fev,6.0670891623695
TORROES,9108525.0,286617.0,2017,fev,15.646002748300894
